id,user_id,label,recipient_name,phone,address,city,province,zip_code,is_default,created_at
e7df489f-76a5-455d-987e-d86faabbb820,d5188770-cc95-42c1-a135-f889ea3b8048,Rumah,Eko Halim,082269552862,"Gg. Veteran No.119, RT 14/RW 02",Balikpapan,Kalimantan Timur,76111,true,2026-03-01 08:30:53
de916975-93e8-47f6-ad71-930822c90d66,d5188770-cc95-42c1-a135-f889ea3b8048,Kantor,Eko Halim,082269552862,"Gg. Sirsak No.19, RT 09/RW 06",Yogyakarta,DI Yogyakarta,55111,false,2026-03-01 08:30:53
c7c35314-6708-4cb8-8c72-9d287a606dca,d5188770-cc95-42c1-a135-f889ea3b8048,Kosan,Eko Halim,082269552862,"Gg. Gatot Subroto No.86, RT 14/RW 05",Depok,Jawa Barat,16400,false,2026-03-01 08:30:53
6489e60e-b8fe-47d5-afd8-6dda54801ae7,8d520713-39a7-49db-a878-809e7df72348,Rumah,Gilang Rachmat,085873525953,"Jl. Mahoni No.139, RT 04/RW 03",Yogyakarta,DI Yogyakarta,55111,true,2025-07-31 08:30:53
9ff31c25-0c31-4b7e-9b3e-309903ffb132,8d520713-39a7-49db-a878-809e7df72348,Kantor,Gilang Rachmat,085873525953,"Blok Flamboyan No.119, RT 06/RW 05",Balikpapan,Kalimantan Timur,76111,false,2025-07-31 08:30:53
cf1dfbc2-4093-4e40-837d-92e9e334b880,8d520713-39a7-49db-a878-809e7df72348,Kosan,Gilang Rachmat,085873525953,"Gg. Mahoni No.72, RT 01/RW 06",Surabaya,Jawa Timur,60111,false,2025-07-31 08:30:53
10a280d9-f776-4874-80b8-3571fbc0bf45,5e311e36-fb62-43ac-b458-c29e8c184aae,Rumah,Vina Rahardjo,087773938992,"Gg. Bambu No.96, RT 04/RW 03",Batam,Kepulauan Riau,29432,true,2026-03-27 08:30:53
de56c289-f742-4f6c-a296-dcf539e503ed,5e311e36-fb62-43ac-b458-c29e8c184aae,Kantor,Vina Rahardjo,087773938992,"Komplek Pelajar No.82, RT 09/RW 08",Yogyakarta,DI Yogyakarta,55111,false,2026-03-27 08:30:53
f611050d-1c9a-47c2-958d-0376e9be7048,5e311e36-fb62-43ac-b458-c29e8c184aae,Kosan,Vina Rahardjo,087773938992,"Perumahan Nangka No.122, RT 14/RW 10",Tangerang,Banten,15111,false,2026-03-27 08:30:53
c3782d4a-78be-459c-a858-7cf4e10a3e58,93245c34-453f-4ad8-a515-2577a1601218,Rumah,Okta Permana,087835323661,"Gg. Nangka No.42, RT 03/RW 03",Manado,Sulawesi Utara,95111,true,2024-10-25 08:30:53
890a9153-57c1-434f-bed1-197e67f6ce79,93245c34-453f-4ad8-a515-2577a1601218,Kantor,Okta Permana,087835323661,"Komplek Pisang No.69, RT 09/RW 08",Bandung,Jawa Barat,40111,false,2024-10-25 08:30:53
5f5b0906-f187-4fea-bb1f-29fb9fd25e4a,93245c34-453f-4ad8-a515-2577a1601218,Kosan,Okta Permana,087835323661,"Gg. Jati No.71, RT 05/RW 03",Jakarta Pusat,DKI Jakarta,10110,false,2024-10-25 08:30:53
16c42354-53c9-4a5e-b3e6-bcdf5efac394,455296ff-149a-428b-8590-e5a9271075d6,Rumah,Xena Kusuma,085310870826,"Blok Teratai No.41, RT 06/RW 03",Pontianak,Kalimantan Barat,78111,true,2024-07-15 08:30:53
9242d08a-9a48-4c2c-a022-6791475edb61,455296ff-149a-428b-8590-e5a9271075d6,Kantor,Xena Kusuma,085310870826,"Jl. Teratai No.92, RT 13/RW 05",Yogyakarta,DI Yogyakarta,55111,false,2024-07-15 08:30:53
38548e59-5bce-4187-921f-efea7fc5adf8,455296ff-149a-428b-8590-e5a9271075d6,Kosan,Xena Kusuma,085310870826,"Jl. Dahlia No.146, RT 13/RW 05",Bogor,Jawa Barat,16111,false,2024-07-15 08:30:53
ccccb763-4778-4885-9a15-6274bcde14a9,34fa2e6b-578e-4b55-9c76-7e4863c4efb8,Rumah,Qodir Hidayat,082136010712,"Perumahan Jati No.39, RT 10/RW 05",Pekanbaru,Riau,28111,true,2025-02-16 08:30:53
ddf9a683-1d92-463c-80b8-c2b9631610ed,34fa2e6b-578e-4b55-9c76-7e4863c4efb8,Kantor,Qodir Hidayat,082136010712,"Jalan Jeruk No.25, RT 01/RW 07",Balikpapan,Kalimantan Timur,76111,false,2025-02-16 08:30:53
54c3fd23-b055-4494-b648-145347dc7165,34fa2e6b-578e-4b55-9c76-7e4863c4efb8,Kosan,Qodir Hidayat,082136010712,"Jalan Pisang No.82, RT 11/RW 09",Bogor,Jawa Barat,16111,false,2025-02-16 08:30:53
7819dca7-8739-47dc-8627-4094c9ed3cde,3decaee1-5309-47d3-a59d-d10ccb2879ec,Rumah,Nanda Baskoro,082288217648,"Perumahan Sirsak No.57, RT 09/RW 03",Malang,Jawa Timur,65111,true,2025-07-07 08:30:53
d2a687fb-4d51-4d0b-b8e9-ad896912e0bc,3decaee1-5309-47d3-a59d-d10ccb2879ec,Kantor,Nanda Baskoro,082288217648,"Gg. Mawar No.98, RT 02/RW 10",Makassar,Sulawesi Selatan,90111,false,2025-07-07 08:30:53
5f4e4ecd-86f2-4efa-a9c9-b77fa5e1d25b,3decaee1-5309-47d3-a59d-d10ccb2879ec,Kosan,Nanda Baskoro,082288217648,"Komplek Akasia No.121, RT 13/RW 05",Padang,Sumatera Barat,25111,false,2025-07-07 08:30:53
90c3380e-dab1-4f6c-a09d-0dc7ba30a383,9c77a225-f72a-41c0-87e7-d100d9904c77,Rumah,Erna Firdaus,085274223322,"Gg. Kelapa No.61, RT 02/RW 03",Batam,Kepulauan Riau,29432,true,2025-10-14 08:30:53
d60d5887-64be-4161-89b6-2e20ffea45c1,9c77a225-f72a-41c0-87e7-d100d9904c77,Kantor,Erna Firdaus,085274223322,"Jalan Anggrek No.142, RT 05/RW 04",Balikpapan,Kalimantan Timur,76111,false,2025-10-14 08:30:53
2dfdfeb8-daf4-442b-8f13-c53259d6928a,9c77a225-f72a-41c0-87e7-d100d9904c77,Kosan,Erna Firdaus,085274223322,"Komplek Bambu No.73, RT 10/RW 05",Malang,Jawa Timur,65111,false,2025-10-14 08:30:53
40c4d9c8-ace7-4e61-9a42-352e3f513c34,0278ca58-d0af-4ad9-b4ef-0a0fad9e0610,Rumah,Sena Wijaya,085844258922,"Perumahan Kamboja No.44, RT 13/RW 02",Banjarmasin,Kalimantan Selatan,70111,true,2025-09-27 08:30:53
d2fa7201-560b-450c-b6a6-38d702c16db0,0278ca58-d0af-4ad9-b4ef-0a0fad9e0610,Kantor,Sena Wijaya,085844258922,"Jl. Pahlawan No.96, RT 10/RW 08",Jakarta Selatan,DKI Jakarta,12110,false,2025-09-27 08:30:53
4c1dfed4-d3a4-4492-b1b0-fe4a668487ca,0278ca58-d0af-4ad9-b4ef-0a0fad9e0610,Kosan,Sena Wijaya,085844258922,"Komplek Flamboyan No.60, RT 04/RW 08",Bogor,Jawa Barat,16111,false,2025-09-27 08:30:53
e8398d41-e7f9-4f3c-bfdb-2d8c994030b7,6b286fd3-b5b3-4590-949f-dc0b980bdb2c,Rumah,Yusuf Wardana,085329535063,"Jalan Nangka No.127, RT 07/RW 09",Medan,Sumatera Utara,20111,true,2024-06-16 08:30:53
9dce1c46-2370-4ac5-98c5-4b58eaebdf77,6b286fd3-b5b3-4590-949f-dc0b980bdb2c,Kantor,Yusuf Wardana,085329535063,"Perumahan Mawar No.84, RT 15/RW 06",Pekanbaru,Riau,28111,false,2024-06-16 08:30:53
5798b381-2714-4ff8-9061-f0a2f2ca8d7a,6b286fd3-b5b3-4590-949f-dc0b980bdb2c,Kosan,Yusuf Wardana,085329535063,"Perumahan Pisang No.147, RT 10/RW 01",Bekasi,Jawa Barat,17111,false,2024-06-16 08:30:53
d304c4de-02cb-451a-9842-59444c93d84b,5a0e36c6-ebb5-4169-a14c-4d0ddd37a5f2,Rumah,Opal Gunawan,087718046741,"Perumahan Kenanga No.9, RT 11/RW 08",Bekasi,Jawa Barat,17111,true,2025-07-30 08:30:53
c0a57437-995e-4cc7-a855-320461b2d334,5a0e36c6-ebb5-4169-a14c-4d0ddd37a5f2,Kantor,Opal Gunawan,087718046741,"Komplek Diponegoro No.35, RT 10/RW 06",Solo,Jawa Tengah,57111,false,2025-07-30 08:30:53
7deb9eaa-a4f8-43bf-b653-3c81a67f76e0,5a0e36c6-ebb5-4169-a14c-4d0ddd37a5f2,Kosan,Opal Gunawan,087718046741,"Perumahan Cendana No.119, RT 06/RW 01",Malang,Jawa Timur,65111,false,2025-07-30 08:30:53
78d4ef45-acbc-4233-bad4-b7cc5a700686,46b1981d-2316-40be-bdc9-1d5c3d67dde4,Rumah,Budi Hakim,082284185201,"Jl. Salak No.20, RT 12/RW 01",Bandung,Jawa Barat,40111,true,2025-08-15 08:30:53
d4a145eb-633f-4871-8861-b2714c0baf5d,46b1981d-2316-40be-bdc9-1d5c3d67dde4,Kantor,Budi Hakim,082284185201,"Komplek Diponegoro No.122, RT 02/RW 06",Jakarta Pusat,DKI Jakarta,10110,false,2025-08-15 08:30:53
38a1a17e-5d59-4652-a2cc-b2529e17573a,46b1981d-2316-40be-bdc9-1d5c3d67dde4,Kosan,Budi Hakim,082284185201,"Perumahan Rambutan No.80, RT 15/RW 02",Padang,Sumatera Barat,25111,false,2025-08-15 08:30:53
6dd2db27-ea4a-4c93-a0cb-14686c0d72b0,df89025e-7ede-4d78-a476-f248ed8f7dcb,Rumah,Citra Utama,087708463975,"Gg. Jeruk No.105, RT 08/RW 07",Medan,Sumatera Utara,20111,true,2025-02-26 08:30:53
a2fcf5f4-6550-4ed0-bd28-ee4794cb8904,df89025e-7ede-4d78-a476-f248ed8f7dcb,Kantor,Citra Utama,087708463975,"Komplek Cendana No.10, RT 03/RW 03",Pekanbaru,Riau,28111,false,2025-02-26 08:30:53
7c310385-9d29-4068-955d-c377ee0c8466,df89025e-7ede-4d78-a476-f248ed8f7dcb,Kosan,Citra Utama,087708463975,"Komplek Nangka No.105, RT 08/RW 01",Banjarmasin,Kalimantan Selatan,70111,false,2025-02-26 08:30:53
2968ff92-119d-4319-b577-47744c8ee6c8,f2db0c91-baec-4a40-9cce-a06058e69d67,Rumah,Joko Sudirman,085605549121,"Blok Pelajar No.71, RT 04/RW 08",Surabaya,Jawa Timur,60111,true,2025-03-16 08:30:53
0bf08333-427c-44f7-9059-0139d3c3fd5a,f2db0c91-baec-4a40-9cce-a06058e69d67,Kantor,Joko Sudirman,085605549121,"Blok Jeruk No.11, RT 15/RW 06",Bogor,Jawa Barat,16111,false,2025-03-16 08:30:53
af8f5d29-c40c-451c-980a-bbbe3288c971,f2db0c91-baec-4a40-9cce-a06058e69d67,Kosan,Joko Sudirman,085605549121,"Jl. Pelajar No.73, RT 05/RW 07",Manado,Sulawesi Utara,95111,false,2025-03-16 08:30:53
0994fb64-b9b2-4f01-9636-71ca4df013ad,c63e513b-b988-4360-b26f-994956259fed,Rumah,Maya Tanoto,081319556409,"Komplek Manggis No.144, RT 14/RW 08",Banjarmasin,Kalimantan Selatan,70111,true,2024-05-11 08:30:53
b8e4f913-1d7e-4133-a5cd-8f5b5694e903,c63e513b-b988-4360-b26f-994956259fed,Kantor,Maya Tanoto,081319556409,"Perumahan Teratai No.96, RT 12/RW 08",Semarang,Jawa Tengah,50111,false,2024-05-11 08:30:53
1e317107-bc24-4a6c-8095-a4c3397f5e48,c63e513b-b988-4360-b26f-994956259fed,Kosan,Maya Tanoto,081319556409,"Gg. Kamboja No.62, RT 07/RW 01",Makassar,Sulawesi Selatan,90111,false,2024-05-11 08:30:53
c99f84c0-b1b8-49f4-8fab-28b335a1492b,97977899-2cfe-4223-92f0-aabdc6b0ac51,Rumah,Maya Mansur,085839578752,"Jalan Pinang No.33, RT 06/RW 05",Depok,Jawa Barat,16400,true,2026-01-26 08:30:53
a52d9c3e-f3e8-41fd-85ec-b81abd2c398f,97977899-2cfe-4223-92f0-aabdc6b0ac51,Kantor,Maya Mansur,085839578752,"Jl. Pahlawan No.45, RT 15/RW 06",Jakarta Selatan,DKI Jakarta,12110,false,2026-01-26 08:30:53
d368eedf-1134-47ec-86b2-016f2e7b067c,97977899-2cfe-4223-92f0-aabdc6b0ac51,Kosan,Maya Mansur,085839578752,"Blok Durian No.50, RT 07/RW 02",Yogyakarta,DI Yogyakarta,55111,false,2026-01-26 08:30:53
833ab4b7-5d21-4a69-aa3e-2b7bf2c5d714,7a425be2-dcbf-4151-96ee-8c38860243d4,Rumah,Opal Santoso,081242620197,"Perumahan Melati No.100, RT 12/RW 04",Bandung,Jawa Barat,40111,true,2025-12-20 08:30:53
39c6f4f6-2c09-431d-ba87-75025d1a11fa,7a425be2-dcbf-4151-96ee-8c38860243d4,Kantor,Opal Santoso,081242620197,"Komplek Jeruk No.139, RT 04/RW 06",Makassar,Sulawesi Selatan,90111,false,2025-12-20 08:30:53
052ae06b-6203-4d6f-809b-112b972dc439,7a425be2-dcbf-4151-96ee-8c38860243d4,Kosan,Opal Santoso,081242620197,"Jalan Akasia No.63, RT 11/RW 07",Surabaya,Jawa Timur,60111,false,2025-12-20 08:30:53
091df86f-5a11-4f80-9fbd-4f5c710abd74,32f847e2-495e-462b-9a08-172d47266ac5,Rumah,Umar Wirawan,082141393696,"Gg. Kenanga No.57, RT 15/RW 05",Jakarta Pusat,DKI Jakarta,10110,true,2024-12-10 08:30:53
d08380a0-2a43-4b62-9e56-3c42aac07b2c,32f847e2-495e-462b-9a08-172d47266ac5,Kantor,Umar Wirawan,082141393696,"Gg. Ahmad Yani No.96, RT 07/RW 09",Malang,Jawa Timur,65111,false,2024-12-10 08:30:53
d272a829-1e76-4baa-97a9-4bc8c3f0e840,32f847e2-495e-462b-9a08-172d47266ac5,Kosan,Umar Wirawan,082141393696,"Blok Bambu No.1, RT 06/RW 09",Pekanbaru,Riau,28111,false,2024-12-10 08:30:53
d3d41867-0f0a-4af6-9170-a78b340bfc8c,5666aa76-668e-4c56-a1c8-e57784d3f4f6,Rumah,Vita Mansur,085309873126,"Komplek Veteran No.31, RT 15/RW 08",Bogor,Jawa Barat,16111,true,2024-11-11 08:30:53
2ec0f216-8075-40a7-b7ae-58fba0986056,5666aa76-668e-4c56-a1c8-e57784d3f4f6,Kantor,Vita Mansur,085309873126,"Blok Manggis No.127, RT 04/RW 08",Tangerang,Banten,15111,false,2024-11-11 08:30:53
eb2475d7-2e76-490f-8585-5554b9747324,5666aa76-668e-4c56-a1c8-e57784d3f4f6,Kosan,Vita Mansur,085309873126,"Jl. Dahlia No.10, RT 05/RW 10",Palembang,Sumatera Selatan,30111,false,2024-11-11 08:30:53
e9c233a6-9d2d-4618-a25f-22758a30b8d6,89707f91-ee70-4e11-a2b6-0df5a58fcf67,Rumah,Opal Suharto,085822760759,"Jl. Gatot Subroto No.75, RT 03/RW 01",Pontianak,Kalimantan Barat,78111,true,2024-10-01 08:30:53
a13d4c23-3db4-42b7-88dc-b6219e2b2efa,89707f91-ee70-4e11-a2b6-0df5a58fcf67,Kantor,Opal Suharto,085822760759,"Perumahan Sirsak No.33, RT 10/RW 03",Denpasar,Bali,80111,false,2024-10-01 08:30:53
196d2c19-57fd-44db-8b52-a004730f94dc,89707f91-ee70-4e11-a2b6-0df5a58fcf67,Kosan,Opal Suharto,085822760759,"Perumahan Pisang No.3, RT 09/RW 02",Bekasi,Jawa Barat,17111,false,2024-10-01 08:30:53
e4891ecf-ddac-4ae4-8d90-399f2387ae8c,611e7d2a-1e11-49b4-aaf8-99481df5db6f,Rumah,Vita Pasha,087786533943,"Perumahan Anggrek No.89, RT 02/RW 04",Pontianak,Kalimantan Barat,78111,true,2025-11-30 08:30:53
cf51d46b-7aac-483a-8e18-1cb89492dcc4,611e7d2a-1e11-49b4-aaf8-99481df5db6f,Kantor,Vita Pasha,087786533943,"Perumahan Pinang No.76, RT 02/RW 06",Batam,Kepulauan Riau,29432,false,2025-11-30 08:30:53
cebe520d-c8a7-447d-b913-418c7b928446,611e7d2a-1e11-49b4-aaf8-99481df5db6f,Kosan,Vita Pasha,087786533943,"Jl. Pinang No.125, RT 11/RW 09",Bekasi,Jawa Barat,17111,false,2025-11-30 08:30:53
d48acabb-dde4-4c5a-8b5e-6abe40e2fed0,9b4c6ba4-bf12-4282-b1b6-1e9a2f9f60d9,Rumah,Hesty Wibowo,085243089523,"Blok Bambu No.33, RT 11/RW 04",Bandung,Jawa Barat,40111,true,2025-11-21 08:30:53
3c645c16-d1eb-4c8c-aee9-2766cf4f0f33,9b4c6ba4-bf12-4282-b1b6-1e9a2f9f60d9,Kantor,Hesty Wibowo,085243089523,"Perumahan Pelajar No.28, RT 10/RW 09",Solo,Jawa Tengah,57111,false,2025-11-21 08:30:53
cad9e06e-1b78-496b-be74-e2a5b5216f97,9b4c6ba4-bf12-4282-b1b6-1e9a2f9f60d9,Kosan,Hesty Wibowo,085243089523,"Blok Kenanga No.126, RT 07/RW 10",Samarinda,Kalimantan Timur,75111,false,2025-11-21 08:30:53
cca0694e-2ec4-450b-a655-a6ebb7320808,d1cb1542-27e4-4640-9201-ef02d370ee6b,Rumah,Vina Kusuma,081391505764,"Komplek Kenanga No.49, RT 06/RW 03",Samarinda,Kalimantan Timur,75111,true,2025-06-12 08:30:53
49837a79-cbdb-4185-9aa6-e140300c1dee,d1cb1542-27e4-4640-9201-ef02d370ee6b,Kantor,Vina Kusuma,081391505764,"Gg. Teratai No.70, RT 04/RW 01",Manado,Sulawesi Utara,95111,false,2025-06-12 08:30:53
3bb65c08-29c6-4d1c-b610-48ef98b8f378,d1cb1542-27e4-4640-9201-ef02d370ee6b,Kosan,Vina Kusuma,081391505764,"Perumahan Mawar No.112, RT 09/RW 05",Depok,Jawa Barat,16400,false,2025-06-12 08:30:53
79b4710f-fa44-47cc-adb9-4af1ffbefa13,14325f0b-9c63-48be-81ab-9701df8c8ea8,Rumah,Arif Qasim,085170002687,"Jl. Bambu No.78, RT 11/RW 09",Malang,Jawa Timur,65111,true,2025-02-16 08:30:53
d4ac69fa-e712-48ae-bb01-df142845f511,14325f0b-9c63-48be-81ab-9701df8c8ea8,Kantor,Arif Qasim,085170002687,"Jalan Melati No.71, RT 14/RW 10",Makassar,Sulawesi Selatan,90111,false,2025-02-16 08:30:53
6a6223f6-cd58-4ae1-a628-90002f73fb9e,14325f0b-9c63-48be-81ab-9701df8c8ea8,Kosan,Arif Qasim,085170002687,"Komplek Flamboyan No.45, RT 08/RW 04",Pontianak,Kalimantan Barat,78111,false,2025-02-16 08:30:53
aba6c0c9-ce4c-4df3-bd77-6e2392833de2,1158396c-6d53-470c-b332-8c0d8242c893,Rumah,Sela Mangkunegara,087767649797,"Perumahan Pinang No.16, RT 03/RW 04",Manado,Sulawesi Utara,95111,true,2025-05-16 08:30:53
078103f0-5705-4370-a417-a889d6c2d8e7,1158396c-6d53-470c-b332-8c0d8242c893,Kantor,Sela Mangkunegara,087767649797,"Gg. Sirsak No.81, RT 10/RW 10",Batam,Kepulauan Riau,29432,false,2025-05-16 08:30:53
ffad77df-e90c-49af-a3e5-72647207bcd3,1158396c-6d53-470c-b332-8c0d8242c893,Kosan,Sela Mangkunegara,087767649797,"Jalan Kelapa No.89, RT 13/RW 10",Pontianak,Kalimantan Barat,78111,false,2025-05-16 08:30:53
3fd6ba6e-6118-4b2c-8685-32f0c01046f8,90b9199c-3a91-416a-89fa-a66ef6292419,Rumah,Maya Subagyo,085356045006,"Perumahan Pelajar No.65, RT 13/RW 05",Bekasi,Jawa Barat,17111,true,2025-07-21 08:30:53
238a7ee8-b52c-4b2a-9c40-f5ec6e0937eb,90b9199c-3a91-416a-89fa-a66ef6292419,Kantor,Maya Subagyo,085356045006,"Gg. Mangga No.107, RT 13/RW 02",Pontianak,Kalimantan Barat,78111,false,2025-07-21 08:30:53
5e46d568-7f07-48cd-91f5-62f55c3c2802,90b9199c-3a91-416a-89fa-a66ef6292419,Kosan,Maya Subagyo,085356045006,"Jalan Pelajar No.142, RT 06/RW 05",Jakarta Barat,DKI Jakarta,11110,false,2025-07-21 08:30:53
bc0a2bb8-8d32-47a4-910a-20759565ea24,fc7f5a59-4775-47ce-896b-38f5194cba7d,Rumah,Yusuf Sudirman,085630964969,"Blok Mahoni No.73, RT 11/RW 02",Surabaya,Jawa Timur,60111,true,2025-09-19 08:30:53
75b076c2-f0e1-4255-8255-b75d010f2c9c,fc7f5a59-4775-47ce-896b-38f5194cba7d,Kantor,Yusuf Sudirman,085630964969,"Komplek Gatot Subroto No.108, RT 03/RW 01",Semarang,Jawa Tengah,50111,false,2025-09-19 08:30:53
d6dcbbca-437d-42ab-83f3-06591ac23b31,fc7f5a59-4775-47ce-896b-38f5194cba7d,Kosan,Yusuf Sudirman,085630964969,"Blok Veteran No.42, RT 08/RW 06",Balikpapan,Kalimantan Timur,76111,false,2025-09-19 08:30:53
8a312c4a-ee0e-4015-8a4b-3e06d0fa7e9d,30eb7fb0-d623-4133-a8cf-ecdf40b47792,Rumah,Mita Salim,081395296353,"Komplek Mahoni No.7, RT 04/RW 09",Jakarta Selatan,DKI Jakarta,12110,true,2026-02-06 08:30:53
2c65a734-6b68-4fdb-99f4-4e41b8b57146,30eb7fb0-d623-4133-a8cf-ecdf40b47792,Kantor,Mita Salim,081395296353,"Komplek Kamboja No.55, RT 04/RW 10",Tangerang,Banten,15111,false,2026-02-06 08:30:53
fb18d1de-0849-4a64-8df2-6aa781c75d5d,30eb7fb0-d623-4133-a8cf-ecdf40b47792,Kosan,Mita Salim,081395296353,"Gg. Pisang No.2, RT 07/RW 09",Depok,Jawa Barat,16400,false,2026-02-06 08:30:53
a477d437-dcd7-4e56-a5c6-0cf6ad9d6144,38819ccd-69a2-4b24-865e-40ae32449891,Rumah,Aditya Noor,087802551282,"Jl. Bougenville No.104, RT 10/RW 02",Jakarta Selatan,DKI Jakarta,12110,true,2024-12-10 08:30:53
d481cc26-5dcc-4406-9eb2-376c4ed83407,38819ccd-69a2-4b24-865e-40ae32449891,Kantor,Aditya Noor,087802551282,"Jalan Pahlawan No.149, RT 02/RW 02",Palembang,Sumatera Selatan,30111,false,2024-12-10 08:30:53
17e5cfbe-3a1b-44bd-97b6-d073dd20c0dc,38819ccd-69a2-4b24-865e-40ae32449891,Kosan,Aditya Noor,087802551282,"Gg. Gatot Subroto No.48, RT 06/RW 03",Depok,Jawa Barat,16400,false,2024-12-10 08:30:53
6a57fab5-ae00-42f5-b324-81c7acc4b46c,12f48fa3-97d0-4234-803d-fe52b4d07edf,Rumah,Fauzi Tanjung,085343159489,"Gg. Bambu No.75, RT 03/RW 02",Surabaya,Jawa Timur,60111,true,2024-09-01 08:30:53
7c398ae3-76f0-471b-904a-79b1ee281641,12f48fa3-97d0-4234-803d-fe52b4d07edf,Kantor,Fauzi Tanjung,085343159489,"Gg. Pisang No.55, RT 02/RW 10",Banjarmasin,Kalimantan Selatan,70111,false,2024-09-01 08:30:53
3ee2722a-89e8-4ca4-ac34-8c9770423c85,12f48fa3-97d0-4234-803d-fe52b4d07edf,Kosan,Fauzi Tanjung,085343159489,"Blok Jeruk No.69, RT 06/RW 08",Jakarta Barat,DKI Jakarta,11110,false,2024-09-01 08:30:53
e9330414-00f5-499a-8ca5-196d5ba2f722,50de2043-b299-4538-9716-82e3dfd90268,Rumah,Arif Zainal,085865466345,"Blok Bougenville No.120, RT 04/RW 07",Jakarta Selatan,DKI Jakarta,12110,true,2025-07-03 08:30:53
7b1f7275-f045-4430-9f93-b30298a23ae5,50de2043-b299-4538-9716-82e3dfd90268,Kantor,Arif Zainal,085865466345,"Gg. Anggrek No.12, RT 06/RW 07",Pontianak,Kalimantan Barat,78111,false,2025-07-03 08:30:53
b90d5307-9422-47f8-ac1b-f227a9140b7f,50de2043-b299-4538-9716-82e3dfd90268,Kosan,Arif Zainal,085865466345,"Blok Melati No.60, RT 14/RW 05",Tangerang,Banten,15111,false,2025-07-03 08:30:53
65a127f0-bc23-4a2c-a877-964998b1174e,476f225f-38a1-4098-9b5e-adf6ba652265,Rumah,Prita Yusron,085141491699,"Blok Sirsak No.104, RT 07/RW 07",Medan,Sumatera Utara,20111,true,2024-08-02 08:30:53
e81dd41c-e901-4715-b6ad-6514868c2c13,476f225f-38a1-4098-9b5e-adf6ba652265,Kantor,Prita Yusron,085141491699,"Blok Pahlawan No.91, RT 03/RW 09",Samarinda,Kalimantan Timur,75111,false,2024-08-02 08:30:53
05582cfb-03d2-41fe-ab1c-b47b846ebed8,476f225f-38a1-4098-9b5e-adf6ba652265,Kosan,Prita Yusron,085141491699,"Jl. Cendana No.73, RT 11/RW 07",Pontianak,Kalimantan Barat,78111,false,2024-08-02 08:30:53
aa6c7f9f-e5d7-43f8-bf2c-44ff34ba058c,ef673f73-d3d4-40fe-8129-75e499a32664,Rumah,Jasmine Zainal,082244974394,"Blok Jati No.85, RT 07/RW 07",Surabaya,Jawa Timur,60111,true,2025-02-02 08:30:53
01448894-d469-493d-b066-8ec68f2075be,ef673f73-d3d4-40fe-8129-75e499a32664,Kantor,Jasmine Zainal,082244974394,"Jl. Kamboja No.103, RT 10/RW 10",Medan,Sumatera Utara,20111,false,2025-02-02 08:30:53
33af0ac1-a1c4-4f56-a4e6-606197ff21ce,ef673f73-d3d4-40fe-8129-75e499a32664,Kosan,Jasmine Zainal,082244974394,"Gg. Seroja No.74, RT 03/RW 04",Tangerang,Banten,15111,false,2025-02-02 08:30:53
8c3486fd-82a5-40f7-8441-b8737513ae1b,ef32794a-187e-4f86-b957-c9f71e20c50b,Rumah,Lina Wijaya,087782230958,"Gg. Flamboyan No.98, RT 15/RW 08",Bekasi,Jawa Barat,17111,true,2025-01-22 08:30:53
5f69ac6f-44c0-4707-9ac8-f77489d23896,ef32794a-187e-4f86-b957-c9f71e20c50b,Kantor,Lina Wijaya,087782230958,"Blok Manggis No.81, RT 05/RW 01",Balikpapan,Kalimantan Timur,76111,false,2025-01-22 08:30:53
961a1859-0828-468c-afb0-cd11f25cceb2,ef32794a-187e-4f86-b957-c9f71e20c50b,Kosan,Lina Wijaya,087782230958,"Blok Mahoni No.85, RT 13/RW 02",Denpasar,Bali,80111,false,2025-01-22 08:30:53
16d62597-7ca7-454b-868d-f3059473d311,49ec71e0-36bd-4275-ba56-887424bb31c2,Rumah,Tono Osman,087839889413,"Komplek Nangka No.42, RT 11/RW 01",Tangerang,Banten,15111,true,2025-10-18 08:30:53
9f26d7f7-78b7-4cad-b4aa-242c0a4494d3,49ec71e0-36bd-4275-ba56-887424bb31c2,Kantor,Tono Osman,087839889413,"Blok Diponegoro No.138, RT 05/RW 07",Samarinda,Kalimantan Timur,75111,false,2025-10-18 08:30:53
b2b82fdf-693b-4f07-ae42-3ac4e268ed2e,49ec71e0-36bd-4275-ba56-887424bb31c2,Kosan,Tono Osman,087839889413,"Perumahan Mahoni No.134, RT 09/RW 07",Bekasi,Jawa Barat,17111,false,2025-10-18 08:30:53
b44749a4-3a17-40ad-a96e-7d030992b34e,cff708e5-0e3d-4549-bf09-6b195ae0a9dc,Rumah,Putri Santoso,085620217075,"Blok Kenanga No.142, RT 14/RW 01",Malang,Jawa Timur,65111,true,2025-05-24 08:30:53
cf3a2474-c018-4585-afba-3e266aa2dfb3,cff708e5-0e3d-4549-bf09-6b195ae0a9dc,Kantor,Putri Santoso,085620217075,"Perumahan Merdeka No.134, RT 03/RW 04",Surabaya,Jawa Timur,60111,false,2025-05-24 08:30:53
0a0c939c-c9c8-453d-a851-77d6f2fc9c7e,cff708e5-0e3d-4549-bf09-6b195ae0a9dc,Kosan,Putri Santoso,085620217075,"Perumahan Flamboyan No.73, RT 01/RW 09",Padang,Sumatera Barat,25111,false,2025-05-24 08:30:53
